issue_id,severity,rule,cwe,file,line,status,evidence
8a08ecbb-b0c6-11f1-a946-1258f406b98f,Medium,Improper Handling of Exceptional Conditions,497,scripts/add_notes_i18n_keys.py,157,FP-ACCEPT,本機 dev CLI 將結果 print 落自己 terminal（非 web response；dev-login 已 double-flag gate + 404）— scripts/add_notes_i18n_keys.py:157
8914f2a3-b0c6-11f1-a946-1258f406b98f,Medium,PathTraversal,73,admin/serve_spa.py,17,FP-ACCEPT,路徑來自 config／框架 static 處理，唔受用戶輸入控制 — admin/serve_spa.py:17
8914f2a6-b0c6-11f1-a946-1258f406b98f,Medium,PathTraversal,73,admin/serve_spa.py,29,FP-ACCEPT,路徑來自 config／框架 static 處理，唔受用戶輸入控制 — admin/serve_spa.py:29
8914f2b5-b0c6-11f1-a946-1258f406b98f,Medium,PathTraversal,73,backend/app/routers/crm_todo.py,751,FIXED,_safe_upload_name()（basename + 非法字元剝除，crm_todo.py:773 使用）— backend/app/routers/crm_todo.py:751
8914f2b8-b0c6-11f1-a946-1258f406b98f,Medium,PathTraversal,73,backend/app/routers/crm_todo.py,756,FIXED,_safe_upload_name()（basename + 非法字元剝除，crm_todo.py:773 使用）— backend/app/routers/crm_todo.py:756
8914f2c4-b0c6-11f1-a946-1258f406b98f,Medium,PathTraversal,73,backend/app/services/auth_service.py,19,FP-ACCEPT,路徑來自 config／框架 static 處理，唔受用戶輸入控制 — backend/app/services/auth_service.py:19
8914f2c7-b0c6-11f1-a946-1258f406b98f,Medium,PathTraversal,73,backend/app/services/auth_service.py,29,FP-ACCEPT,路徑來自 config／框架 static 處理，唔受用戶輸入控制 — backend/app/services/auth_service.py:29
8a08ecd6-b0c6-11f1-a946-1258f406b98f,Medium,Validation Required,20,src/components/Header.tsx,150,FP-ACCEPT,非敏感 UI 偏好（theme／i18n／表格欄位設定），唔涉及授權 — src/components/Header.tsx:150
8a08ece2-b0c6-11f1-a946-1258f406b98f,Medium,Validation Required,20,src/components/mobile/MobileBottomNav.tsx,145,FP-ACCEPT,非敏感 UI 偏好（theme／i18n／表格欄位設定），唔涉及授權 — src/components/mobile/MobileBottomNav.tsx:145
8a08ece5-b0c6-11f1-a946-1258f406b98f,Medium,Validation Required,20,src/hooks/useGreeting.ts,32,FP-ACCEPT,非敏感 UI 偏好（theme／i18n／表格欄位設定），唔涉及授權 — src/hooks/useGreeting.ts:32
8a08ece8-b0c6-11f1-a946-1258f406b98f,Medium,Validation Required,20,src/hooks/useGreeting.ts,105,FP-ACCEPT,非敏感 UI 偏好（theme／i18n／表格欄位設定），唔涉及授權 — src/hooks/useGreeting.ts:105
8a08eceb-b0c6-11f1-a946-1258f406b98f,Medium,Validation Required,20,src/hooks/useSecretarySettings.ts,699,FP-ACCEPT,非敏感 UI 偏好（theme／i18n／表格欄位設定），唔涉及授權 — src/hooks/useSecretarySettings.ts:699
8a08ecee-b0c6-11f1-a946-1258f406b98f,Medium,Validation Required,20,src/i18n/config.ts,50,FP-ACCEPT,非敏感 UI 偏好（theme／i18n／表格欄位設定），唔涉及授權 — src/i18n/config.ts:50
8a08ecf1-b0c6-11f1-a946-1258f406b98f,Medium,Validation Required,20,src/lib/useColumnConfig.ts,52,FP-ACCEPT,非敏感 UI 偏好（theme／i18n／表格欄位設定），唔涉及授權 — src/lib/useColumnConfig.ts:52
8a08ed09-b0c6-11f1-a946-1258f406b98f,Medium,Validation Required,20,tests/e2e/helpers/auth.ts,27,FIXED,auth token 由 localStorage 搬入 httpOnly+Secure+SameSite=Lax cookie（v7.88.9）— tests/e2e/helpers/auth.ts:27
8a08ed0c-b0c6-11f1-a946-1258f406b98f,Medium,Validation Required,20,tests/e2e/helpers/auth.ts,28,FIXED,auth token 由 localStorage 搬入 httpOnly+Secure+SameSite=Lax cookie（v7.88.9）— tests/e2e/helpers/auth.ts:28
8a08ed12-b0c6-11f1-a946-1258f406b98f,Medium,Validation Required,20,tests/e2e/helpers/auth.ts,43,FIXED,auth token 由 localStorage 搬入 httpOnly+Secure+SameSite=Lax cookie（v7.88.9）— tests/e2e/helpers/auth.ts:43
8a08ed15-b0c6-11f1-a946-1258f406b98f,Medium,Validation Required,20,tests/e2e/helpers/auth.ts,44,FIXED,auth token 由 localStorage 搬入 httpOnly+Secure+SameSite=Lax cookie（v7.88.9）— tests/e2e/helpers/auth.ts:44
